Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Weather_Temperature_Avg,Weather_Precipitation_Avg,Weather_Wind_Speed_Avg,Month,Season,Attraction_Score,Tourist_Saturation_Level,Holiday
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-01,47847.0,2.267,0.017,10.928,Janary,Winter,0.653,0.047,1
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-02,82252.0,1.4,0.025,10.68,Janary,Winter,0.6,0.114,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-03,82937.0,2.506,0.069,13.524,Janary,Winter,0.638,0.116,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-04,96718.0,3.368,0.113,15.214,Janary,Winter,0.621,0.143,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-05,92164.0,2.09,0.071,10.828,Janary,Winter,0.616,0.134,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-06,124671.0,0.872,0.044,8.335,Janary,Winter,0.652,0.197,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-07,175277.0,0.226,0.027,10.544,Janary,Winter,0.679,0.296,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-08,153582.0,-0.333,0.0,10.724,Janary,Winter,0.636,0.254,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-09,172194.0,1.557,0.0,12.401,Janary,Winter,0.605,0.29,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-10,176388.0,5.848,0.104,19.879,Janary,Winter,0.7,0.298,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-11,208271.0,7.505,0.344,17.274,Janary,Winter,0.607,0.36,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-12,232555.0,8.564,0.381,13.784,Janary,Winter,0.624,0.408,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-13,74113.0,8.649,0.16,16.445,Janary,Winter,0.626,0.099,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-14,76062.0,6.287,0.113,14.729,Janary,Winter,0.611,0.102,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-15,75756.0,6.602,0.133,18.343,Janary,Winter,0.639,0.102,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-16,72861.0,6.458,0.048,19.139,Janary,Winter,0.631,0.096,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-17,55876.0,5.851,0.16,15.911,Janary,Winter,0.614,0.063,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-18,65132.0,8.277,0.448,19.064,Janary,Winter,0.629,0.081,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-19,62513.0,7.53,0.502,16.601,Janary,Winter,0.615,0.076,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-20,67197.0,4.05,0.206,14.649,Janary,Winter,0.684,0.085,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-21,78135.0,2.394,0.008,15.534,Janary,Winter,0.698,0.106,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-22,77086.0,1.304,0.017,11.842,Janary,Winter,0.668,0.104,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-23,83964.0,0.549,0.029,9.671,Janary,Winter,0.685,0.118,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-24,55906.0,0.417,0.021,10.387,Janary,Winter,0.663,0.063,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-25,77914.0,3.753,0.085,13.914,Janary,Winter,0.674,0.106,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-26,81359.0,8.077,0.296,11.808,Janary,Winter,0.647,0.113,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-27,66219.0,9.765,0.352,14.112,Janary,Winter,0.67,0.083,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-28,82427.0,9.092,0.152,17.978,Janary,Winter,0.618,0.115,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-29,74956.0,6.449,0.423,22.192,Janary,Winter,0.698,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-30,49108.0,4.289,0.512,23.17,Janary,Winter,0.661,0.05,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-01-31,41833.0,4.295,0.188,14.091,Janary,Winter,0.678,0.036,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-01,66937.0,6.792,0.269,12.648,February,Spring,0.697,0.085,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-02,76288.0,7.976,0.219,16.87,February,Spring,0.619,0.103,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-03,86364.0,7.494,0.167,17.691,February,Spring,0.625,0.122,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-04,96162.0,6.336,0.15,12.462,February,Spring,0.628,0.142,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-05,69850.0,5.31,0.065,11.772,February,Spring,0.696,0.09,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-06,113012.0,4.626,0.052,20.505,February,Spring,0.647,0.174,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-07,187551.0,2.993,0.027,25.198,February,Spring,0.662,0.32,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-08,144926.0,2.031,0.019,24.05,February,Spring,0.686,0.237,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-09,193630.0,1.553,0.002,20.378,February,Spring,0.636,0.332,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-10,219391.0,1.308,0.004,19.039,February,Spring,0.674,0.382,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-11,227120.0,1.957,0.004,20.868,February,Spring,0.689,0.397,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-12,249960.0,3.043,0.179,24.654,February,Spring,0.692,0.442,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-13,86383.0,6.838,0.254,28.191,February,Spring,0.688,0.122,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-14,64231.0,10.315,0.117,25.019,February,Spring,0.664,0.079,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-15,91784.0,9.683,0.046,22.858,February,Spring,0.671,0.133,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-16,100382.0,8.705,0.027,23.557,February,Spring,0.606,0.15,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-17,98326.0,7.313,0.229,24.264,February,Spring,0.657,0.146,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-18,107906.0,8.123,0.448,27.84,February,Spring,0.626,0.164,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-19,92548.0,10.128,0.35,26.876,February,Spring,0.665,0.135,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-20,78344.0,9.406,0.11,21.577,February,Spring,0.658,0.107,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-21,80520.0,8.214,0.0,18.93,February,Spring,0.641,0.111,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-22,85231.0,9.778,0.285,26.538,February,Spring,0.604,0.12,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-23,67384.0,10.887,0.34,29.219,February,Spring,0.692,0.085,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-24,91420.0,8.18,0.054,19.545,February,Spring,0.661,0.132,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-25,98887.0,6.816,0.0,15.589,February,Spring,0.671,0.147,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-26,111537.0,7.639,0.0,12.418,February,Spring,0.697,0.172,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-27,97525.0,7.64,0.0,8.876,February,Spring,0.634,0.144,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-28,71460.0,6.426,0.0,9.0,February,Spring,0.654,0.093,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-01,56906.0,4.928,0.0,8.607,March,Spring,0.635,0.065,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-02,73090.0,4.683,0.0,7.676,March,Spring,0.622,0.097,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-03,87930.0,4.952,0.0,9.595,March,Spring,0.647,0.125,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-04,97493.0,4.463,0.0,10.551,March,Spring,0.618,0.144,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-05,49342.0,3.789,0.0,8.109,March,Spring,0.62,0.05,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-06,140618.0,4.005,0.0,7.802,March,Spring,0.684,0.228,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-07,175222.0,5.814,0.05,11.603,March,Spring,0.681,0.296,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-08,170700.0,7.757,0.119,19.067,March,Spring,0.617,0.287,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-09,195443.0,9.16,0.229,25.099,March,Spring,0.629,0.335,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-10,180352.0,8.265,0.267,27.742,March,Spring,0.654,0.306,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-11,225992.0,6.079,0.273,27.866,March,Spring,0.607,0.395,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-12,267595.0,5.455,0.204,26.765,March,Spring,0.694,0.476,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-13,83680.0,6.601,0.077,24.941,March,Spring,0.635,0.117,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-14,58975.0,8.968,0.052,18.439,March,Spring,0.663,0.069,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-15,86101.0,10.449,0.023,13.484,March,Spring,0.62,0.122,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-16,100259.0,9.136,0.01,10.707,March,Spring,0.663,0.15,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-17,70846.0,9.035,0.004,9.954,March,Spring,0.646,0.092,1
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-18,96696.0,10.137,0.004,9.356,March,Spring,0.66,0.143,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-19,92339.0,9.641,0.004,7.906,March,Spring,0.685,0.134,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-20,86881.0,9.264,0.017,8.039,March,Spring,0.697,0.123,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-21,74994.0,8.835,0.013,8.839,March,Spring,0.619,0.1,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-22,83838.0,8.813,0.013,14.808,March,Spring,0.644,0.118,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-23,97961.0,8.578,0.046,19.849,March,Spring,0.642,0.145,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-24,102766.0,8.403,0.079,20.527,March,Spring,0.601,0.154,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-25,90576.0,7.22,0.16,23.25,March,Spring,0.675,0.131,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-26,89054.0,6.354,0.144,25.383,March,Spring,0.652,0.128,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-27,79186.0,9.588,0.11,29.168,March,Spring,0.627,0.108,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-28,52915.0,12.72,0.083,30.153,March,Spring,0.698,0.057,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-29,81501.0,13.091,0.002,21.195,March,Spring,0.692,0.113,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-30,92598.0,12.106,0.0,11.606,March,Spring,0.616,0.135,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-31,97009.0,9.837,0.0,14.073,March,Spring,0.635,0.143,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-01,73766.0,7.875,0.0,17.202,Apirl,Spring,0.623,0.098,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-02,75273.0,7.254,0.0,11.184,Apirl,Spring,0.646,0.101,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-03,99568.0,7.839,0.0,10.723,Apirl,Spring,0.61,0.148,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-04,65859.0,6.537,0.01,15.515,Apirl,Spring,0.683,0.082,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-05,87725.0,4.068,0.019,16.463,Apirl,Spring,0.69,0.125,1
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-06,140045.0,4.109,0.027,12.89,Apirl,Spring,0.654,0.227,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-07,122090.0,5.948,0.044,15.503,Apirl,Spring,0.626,0.192,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-08,165685.0,6.193,0.173,14.357,Apirl,Spring,0.657,0.277,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-09,227265.0,3.709,0.21,7.969,Apirl,Spring,0.687,0.398,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-10,174636.0,2.718,0.1,8.705,Apirl,Spring,0.608,0.295,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-11,242182.0,4.688,0.163,8.54,Apirl,Spring,0.674,0.427,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-12,296012.0,6.785,0.125,6.5,Apirl,Spring,0.666,0.532,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-13,94267.0,7.295,0.0,6.245,Apirl,Spring,0.619,0.138,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-14,99129.0,7.486,0.002,7.354,Apirl,Spring,0.695,0.147,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-15,114500.0,7.93,0.002,9.385,Apirl,Spring,0.652,0.177,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-16,102656.0,8.145,0.0,11.502,Apirl,Spring,0.62,0.154,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-17,96390.0,8.682,0.017,11.912,Apirl,Spring,0.616,0.142,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-18,65484.0,9.027,0.017,9.678,Apirl,Spring,0.647,0.082,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-19,86669.0,9.003,0.027,6.08,Apirl,Spring,0.673,0.123,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-20,83752.0,9.354,0.029,7.768,Apirl,Spring,0.623,0.117,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-21,82539.0,9.238,0.002,10.847,Apirl,Spring,0.618,0.115,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-22,83038.0,9.259,0.0,10.863,Apirl,Spring,0.639,0.116,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-23,90556.0,10.313,0.0,11.014,Apirl,Spring,0.666,0.131,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-24,92056.0,9.892,0.0,12.317,Apirl,Spring,0.613,0.134,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-25,67706.0,9.612,0.0,10.873,Apirl,Spring,0.693,0.086,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-26,84498.0,9.992,0.042,10.637,Apirl,Spring,0.673,0.119,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-27,85503.0,8.723,0.102,16.035,Apirl,Spring,0.626,0.121,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-28,84063.0,6.911,0.177,12.492,Apirl,Spring,0.643,0.118,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-29,84462.0,6.165,0.219,6.491,Apirl,Spring,0.682,0.119,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-30,91983.0,6.663,0.121,6.209,Apirl,Spring,0.661,0.133,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-01,80986.0,7.378,0.027,7.196,May,Summer,0.696,0.112,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-02,78428.0,8.182,0.327,17.846,May,Summer,0.629,0.107,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-03,97554.0,7.919,0.385,24.65,May,Summer,0.641,0.144,1
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-04,74597.0,6.512,0.108,16.76,May,Summer,0.632,0.099,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-05,83559.0,5.581,0.048,10.84,May,Summer,0.65,0.117,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-06,135809.0,6.101,0.006,9.787,May,Summer,0.7,0.219,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-07,144037.0,9.113,0.306,15.22,May,Summer,0.644,0.235,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-08,150302.0,11.787,0.308,23.198,May,Summer,0.659,0.247,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-09,155890.0,11.709,0.029,22.283,May,Summer,0.65,0.258,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-10,203799.0,10.751,0.04,16.539,May,Summer,0.694,0.352,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-11,276846.0,9.5,0.029,10.424,May,Summer,0.684,0.494,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-12,274216.0,9.433,0.029,6.828,May,Summer,0.603,0.489,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-13,101424.0,10.086,0.05,7.05,May,Summer,0.615,0.152,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-14,105854.0,10.006,0.221,8.877,May,Summer,0.654,0.16,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-15,100926.0,10.108,0.221,8.534,May,Summer,0.608,0.151,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-16,89189.0,9.985,0.119,9.076,May,Summer,0.621,0.128,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-17,115335.0,9.744,0.158,9.546,May,Summer,0.66,0.179,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-18,112506.0,10.164,0.079,10.433,May,Summer,0.695,0.173,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-19,134792.0,10.861,0.479,18.198,May,Summer,0.679,0.217,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-20,94475.0,10.544,0.833,21.356,May,Summer,0.659,0.138,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-21,102962.0,9.083,0.367,15.908,May,Summer,0.662,0.155,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-22,137649.0,8.393,0.233,14.39,May,Summer,0.679,0.223,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-23,86750.0,8.737,0.285,14.567,May,Summer,0.625,0.123,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-24,117716.0,9.701,0.14,12.823,May,Summer,0.637,0.184,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-25,108354.0,10.902,0.077,9.522,May,Summer,0.62,0.165,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-26,123950.0,11.818,0.046,7.784,May,Summer,0.685,0.196,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-27,113953.0,12.477,0.219,8.438,May,Summer,0.675,0.176,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-28,116272.0,13.339,0.179,6.758,May,Summer,0.606,0.181,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-29,136558.0,14.779,0.006,6.309,May,Summer,0.626,0.22,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-30,105850.0,15.641,0.0,9.147,May,Summer,0.619,0.16,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-05-31,114079.0,16.073,0.0,10.04,May,Summer,0.644,0.177,0
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-06-01,78101.0,16.297,0.04,9.968,June,Summer,0.616,0.106,0
